_source_row,product_id,category,sub_category,base_price,launch_date,product_id_raw,category_raw,sub_category_raw,base_price_raw,launch_date_raw,category_unrecognized_flag,category_missing_flag,sub_category_unrecognized_flag,sub_category_missing_flag,base_price_invalid_format_flag,base_price_non_positive_flag,launch_date_status,launch_date_format,launch_date_ambiguous_flag
1514,1514,Men,Outerwear,126.84,2016-09-27,1514,Men,Outerwear,126.84,2016-09-27,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1515,1515,Men,Jeans,212.38,2019-07-15,1515,Men,Jeans,212.38,2019/07/15,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1516,1516,Accessories,Bags,160.21,2018-08-30,1516,Accessories,Bags,160.21,2018-08-30,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1517,1517,Kids,Bottoms,101.63,2019-12-18,1517,Kids,Bottoms,101.63,2019-12-18,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1518,1518,Women,Dresses,159.52,2016-08-01,1518,Women,Dresses,159.52,2016/08/01,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1519,1519,Kids,Tops,84.61,2019-09-27,1519,Kids,Tops,84.61,27-09-2019,False,False,False,False,False,False,valid,DD-MM-YYYY,False
1520,1520,Kids,Sleepwear,71.91,2021-11-13,1520,Kids,Sleepwear,71.91,2021-11-13,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1521,1521,Accessories,Bags,90.16,2022-04-15,1521,Accessories,Bags,90.16,2022-04-15,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1522,1522,Shoes,Sneakers,162.56,2017-06-25,1522,Shoes,Sneakers,162.56,25-06-2017,False,False,False,False,False,False,valid,DD-MM-YYYY,False
1523,1523,Women,Outerwear,152.19,2018-06-12,1523,Women,Outerwear,152.19,2018-06-12,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1524,1524,Women,Tops,133.44,2020-04-03,1524,Women,Tops,133.44,2020-04-03,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1525,1525,Shoes,Heels,134.0,2020-03-07,1525,Shoes,Heels,134.0,2020-03-07,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1526,1526,Women,Dresses,189.87,2022-12-02,1526,Women,Dresses,189.87,2022-12-02,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1527,1527,Men,Jeans,169.38,2018-11-26,1527,Men,Jeans,169.38,26-11-2018,False,False,False,False,False,False,valid,DD-MM-YYYY,False
1528,1528,Women,Jeans,256.54,2021-09-16,1528,Women,Jeans,256.54,2021/09/16,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1529,1529,Women,Activewear,149.92,2023-11-03,1529,Women,Activewear,149.92,2023/11/03,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1530,1530,Accessories,Hats,128.88,2017-12-25,1530,Accessories,Hats,128.88,2017-12-25,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1531,1531,Women,Outerwear,194.07,2023-03-26,1531,Women,Outerwear,194.07,2023-03-26,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1532,1532,Women,Outerwear,168.58,2018-04-30,1532,Women,Outerwear,168.58,2018-04-30,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1533,1533,Accessories,Belts,142.33,2018-05-06,1533,Accessories,Belts,142.33,2018-05-06,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1534,1534,Women,Tops,214.89,2021-07-14,1534,Women,Tops,214.89,2021/07/14,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1535,1535,Accessories,Hats,129.82,2021-03-21,1535,Accessories,Hats,129.82,2021-03-21,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1536,1536,Women,Dresses,168.5,2020-06-30,1536,Women,Dresses,168.5,2020/06/30,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1537,1537,Women,Activewear,163.91,2017-04-24,1537,Women,Activewear,163.91,2017-04-24,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1538,1538,Women,Outerwear,118.45,2015-12-19,1538,Women,Outerwear,118.45,2015-12-19,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1539,1539,Shoes,Boots,175.67,2024-02-03,1539,Shoes,Boots,175.67,2024-02-03,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1540,1540,Shoes,Boots,185.79,,1540,Shoes,Boots,185.79,,False,False,False,False,False,False,missing,missing,False
1541,1541,Kids,Bottoms,64.71,2023-11-14,1541,Kids,Bottoms,64.71,2023-11-14,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1542,1542,Men,Activewear,177.6,2020-02-16,1542,Men,Activewear,177.6,2020-02-16,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1543,1543,Women,Activewear,233.85,2023-11-06,1543,Women,Activewear,233.85,06-11-2023,False,False,False,False,False,False,valid,DD-MM-YYYY,True
1544,1544,Kids,Tops,69.57,2019-09-26,1544,Kids,Tops,69.57,2019-09-26,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1545,1545,Men,Outerwear,171.34,2015-10-03,1545,Men,Outerwear,171.34,2015-10-03,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1546,1546,Kids,Tops,66.73,2016-12-25,1546,Kids,Tops,66.73,2016/12/25,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1547,1547,Shoes,Heels,203.23,2017-09-22,1547,Shoes,Heels,203.23,2017-09-22,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1548,1548,Accessories,Belts,99.29,2018-10-09,1548,Accessories,Belts,99.29,2018/10/09,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1549,1549,Kids,Bottoms,103.54,2024-05-23,1549,Kids,Bottoms,103.54,2024-05-23,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1550,1550,Women,Jeans,149.45,2018-04-30,1550,Women,Jeans,149.45,2018-04-30,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1551,1551,Men,Jeans,200.47,2021-02-15,1551,Men,Jeans,200.47,2021-02-15,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1552,1552,Accessories,Belts,112.63,2017-09-15,1552,Accessories,Belts,112.63,2017-09-15,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1553,1553,Kids,Sleepwear,75.38,2021-06-07,1553,Kids,Sleepwear,75.38,07-06-2021,False,False,False,False,False,False,valid,DD-MM-YYYY,True
1554,1554,Shoes,Loafers,151.07,2020-09-03,1554,Shoes,Loafers,151.07,2020/09/03,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1555,1555,Kids,Tops,95.7,2016-07-03,1555,Kids,Tops,95.7,2016-07-03,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1556,1556,Women,Jeans,220.28,2019-08-16,1556,Women,Jeans,220.28,16/08/2019,False,False,False,False,False,False,valid,DD-MM-YYYY,False
1557,1557,Accessories,Jewelry,128.2,2016-01-21,1557,Accessories,Jewelry,128.2,2016-01-21,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1558,1558,Shoes,Heels,343.14,2023-11-23,1558,Shoes,Heels,343.14,2023-11-23,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1559,1559,Accessories,Belts,162.89,2022-01-16,1559,Accessories,Belts,162.89,2022-01-16,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1560,1560,Accessories,Hats,110.77,2024-05-31,1560,Accessories,Hats,110.77,2024-05-31,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1561,1561,Men,Shirts,147.28,2023-10-04,1561,Men,Shirts,147.28,2023.10.04,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1562,1562,Men,Shirts,178.79,2017-03-12,1562,Men,Shirts,178.79,2017-03-12,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1563,1563,Men,Activewear,126.48,2022-01-27,1563,Men,Activewear,126.48,27-01-2022,False,False,False,False,False,False,valid,DD-MM-YYYY,False
1564,1564,Accessories,Hats,154.99,2016-01-01,1564,Accessories,Hats,154.99,2016-01-01,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1565,1565,Kids,Sleepwear,98.14,2024-08-10,1565,Kids,Sleepwear,98.14,10-08-2024,False,False,False,False,False,False,valid,DD-MM-YYYY,True
1566,1566,Kids,Bottoms,95.77,2022-11-08,1566,Kids,Bottoms,95.77,2022-11-08,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1567,1567,Accessories,Jewelry,140.61,2021-10-21,1567,Accessories,Jewelry,140.61,2021/10/21,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1568,1568,Shoes,Heels,314.76,2024-12-13,1568,Shoes,Heels,314.76,13-12-2024,False,False,False,False,False,False,valid,DD-MM-YYYY,False
1569,1569,Accessories,Scarves,125.13,2023-06-21,1569,Accessories,Scarves,125.13,2023/06/21,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1570,1570,Accessories,Bags,116.61,2023-08-21,1570,Accessories,Bags,116.61,2023/08/21,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1571,1571,Women,Dresses,247.89,2016-01-01,1571,Women,Dresses,247.89,2016-01-01,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1572,1572,Men,Suits,198.7,2015-03-28,1572,Men,Suits,198.7,2015/03/28,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1573,1573,Shoes,Loafers,202.35,2024-08-11,1573,Shoes,Loafers,202.35,2024-08-11,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1574,1574,Accessories,Jewelry,120.16,2017-07-06,1574,Accessories,Jewelry,120.16,2017/07/06,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1575,1575,Women,Tops,188.79,2019-04-07,1575,Women,Tops,188.79,2019-04-07,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1576,1576,Men,Shirts,174.47,2015-06-08,1576,Men,Shirts,174.47,08/06/2015,False,False,False,False,False,False,valid,DD-MM-YYYY,True
1577,1577,Kids,Shoes,59.48,2021-03-26,1577,Kids,Shoes,59.48,2021-03-26,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1578,1578,Shoes,Sandals,135.16,2023-03-18,1578,Shoes,Sandals,135.16,2023/03/18,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1579,1579,Women,Tops,140.07,2023-06-02,1579,Women,Tops,140.07,02/06/2023,False,False,False,False,False,False,valid,DD-MM-YYYY,True
1580,1580,Shoes,Sandals,166.94,2020-10-24,1580,Shoes,Sandals,166.94,2020-10-24,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1581,1581,Men,T-Shirts,134.25,2021-08-12,1581,Men,T-Shirts,134.25,2021-08-12,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1582,1582,Men,Jeans,185.39,2020-02-20,1582,Men,Jeans,185.39,20-02-2020,False,False,False,False,False,False,valid,DD-MM-YYYY,False
1583,1583,Kids,Sleepwear,86.2,2019-06-18,1583,Kids,Sleepwear,86.2,2019-06-18,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1584,1584,Kids,Sleepwear,94.42,2020-07-18,1584,Kids,Sleepwear,94.42,18-07-2020,False,False,False,False,False,False,valid,DD-MM-YYYY,False
1585,1585,Shoes,Heels,152.66,2024-05-11,1585,Shoes,Heels,152.66,2024-05-11,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1586,1586,Men,Activewear,141.53,2017-07-11,1586,Men,Activewear,141.53,2017-07-11,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1587,1587,Accessories,Belts,137.62,2019-09-14,1587,Accessories,Belts,137.62,2019-09-14,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1588,1588,Women,Lingerie,206.77,2021-01-06,1588,Women,Lingerie,206.77,2021/01/06,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1589,1589,Accessories,Jewelry,98.26,2020-09-13,1589,Accessories,Jewelry,98.26,2020-09-13,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1590,1590,Women,Lingerie,187.27,2015-04-23,1590,Women,Lingerie,187.27,2015.04.23,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1591,1591,Shoes,Sandals,340.94,2017-11-15,1591,Shoes,Sandals,340.94,2017-11-15,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1592,1592,Men,Shirts,159.3,2021-06-17,1592,Men,Shirts,159.3,2021-06-17,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1593,1593,Men,Outerwear,132.27,2021-12-10,1593,Men,Outerwear,132.27,2021-12-10,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1594,1594,Women,Jeans,172.18,2022-05-06,1594,Women,Jeans,172.18,2022-05-06,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1595,1595,Shoes,Loafers,225.07,2024-11-30,1595,Shoes,Loafers,225.07,2024-11-30,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1596,1596,Women,Outerwear,173.2,2021-09-24,1596,Women,Outerwear,173.2,2021/09/24,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1597,1597,Shoes,Heels,218.28,2020-10-18,1597,Shoes,Heels,218.28,2020-10-18,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1598,1598,Shoes,Sneakers,140.61,2018-04-28,1598,Shoes,Sneakers,140.61,2018-04-28,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1599,1599,Accessories,Scarves,91.12,2018-09-15,1599,Accessories,Scarves,91.12,15/09/2018,False,False,False,False,False,False,valid,DD-MM-YYYY,False
1600,1600,Shoes,Boots,211.79,2023-04-07,1600,Shoes,Boots,211.79,2023-04-07,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1601,1601,Men,Shirts,153.39,2019-09-09,1601,Men,Shirts,153.39,2019-09-09,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1602,1602,Shoes,Loafers,188.86,2022-02-26,1602,Shoes,Loafers,188.86,2022-02-26,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1603,1603,Accessories,Bags,114.69,2016-03-29,1603,Accessories,Bags,114.69,2016/03/29,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1604,1604,Men,Shirts,162.44,2016-04-13,1604,Men,Shirts,162.44,2016-04-13,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1605,1605,Women,Dresses,220.02,2017-02-26,1605,Women,Dresses,220.02,2017-02-26,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1606,1606,Accessories,Hats,117.02,,1606,Accessories,Hats,117.02,,False,False,False,False,False,False,missing,missing,False
1607,1607,Women,Dresses,197.96,2021-01-26,1607,Women,Dresses,197.96,2021-01-26,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1608,1608,Kids,Shoes,77.81,2021-05-16,1608,Kids,Shoes,77.81,2021-05-16,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1609,1609,Men,Activewear,182.88,2020-07-31,1609,Men,Activewear,182.88,2020-07-31,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1610,1610,Women,Tops,196.91,2017-11-23,1610,Women,Tops,196.91,23/11/2017,False,False,False,False,False,False,valid,DD-MM-YYYY,False
1611,1611,Shoes,Sneakers,267.62,,1611,Shoes,Sneakers,267.62,2024-13-40,False,False,False,False,False,False,invalid,unsupported_or_invalid,False
1612,1612,Women,Jeans,212.11,2016-03-12,1612,Women,Jeans,212.11,2016/03/12,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1613,1613,Shoes,Sneakers,252.38,2019-09-24,1613,Shoes,Sneakers,252.38,2019/09/24,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1614,1614,Shoes,Loafers,214.59,2016-07-20,1614,Shoes,Loafers,214.59,2016.07.20,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1615,1615,Women,Tops,191.02,2015-10-08,1615,Women,Tops,191.02,2015-10-08,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1616,1616,Women,Jeans,227.86,2016-08-27,1616,Women,Jeans,227.86,27-08-2016,False,False,False,False,False,False,valid,DD-MM-YYYY,False
1617,1617,Shoes,Sneakers,184.14,2016-02-10,1617,Shoes,Sneakers,184.14,2016-02-10,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1618,1618,Kids,Tops,75.86,2019-10-12,1618,Kids,Tops,75.86,2019-10-12,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1619,1619,Women,Tops,188.16,2020-06-16,1619,Women,Tops,188.16,16/06/2020,False,False,False,False,False,False,valid,DD-MM-YYYY,False
1620,1620,Accessories,Bags,132.46,2021-01-27,1620,Accessories,Bags,132.46,2021/01/27,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1621,1621,Men,Suits,127.04,2019-05-26,1621,Men,Suits,127.04,2019/05/26,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1622,1622,Women,Lingerie,176.64,2016-10-06,1622,Women,Lingerie,176.64,2016-10-06,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1623,1623,Accessories,Jewelry,117.18,2015-03-18,1623,Accessories,Jewelry,117.18,2015-03-18,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1624,1624,Women,Tops,80.31,2022-02-15,1624,Women,Tops,80.31,2022/02/15,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1625,1625,Kids,Sleepwear,85.06,2024-10-29,1625,Kids,Sleepwear,85.06,2024-10-29,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1626,1626,Accessories,Hats,115.28,2017-10-23,1626,Accessories,Hats,115.28,2017-10-23,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1627,1627,Kids,Tops,86.39,2017-01-17,1627,Kids,Tops,86.39,2017-01-17,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1628,1628,Kids,Tops,121.86,2018-02-12,1628,Kids,Tops,121.86,12-02-2018,False,False,False,False,False,False,valid,DD-MM-YYYY,True
1629,1629,Men,Activewear,111.37,2017-02-22,1629,Men,Activewear,111.37,2017-02-22,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1630,1630,Women,Jeans,142.89,2017-03-27,1630,Women,Jeans,142.89,2017.03.27,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1631,1631,Kids,Tops,31.23,2019-12-12,1631,Kids,Tops,31.23,2019-12-12,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1632,1632,Accessories,Jewelry,105.57,2022-11-08,1632,Accessories,Jewelry,105.57,2022-11-08,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1633,1633,Women,Activewear,162.2,2022-02-15,1633,Women,Activewear,162.2,2022-02-15,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1634,1634,Accessories,Hats,104.7,2024-08-07,1634,Accessories,Hats,104.7,07-08-2024,False,False,False,False,False,False,valid,DD-MM-YYYY,True
1635,1635,Kids,Shoes,114.92,2018-07-29,1635,Kids,Shoes,114.92,2018-07-29,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1636,1636,Kids,Shoes,109.36,2019-12-05,1636,Kids,Shoes,109.36,05/12/2019,False,False,False,False,False,False,valid,DD-MM-YYYY,True
1637,1637,Women,Lingerie,183.5,2018-10-21,1637,Women,Lingerie,183.5,2018.10.21,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1638,1638,Shoes,Boots,199.62,2015-06-03,1638,Shoes,Boots,199.62,03-06-2015,False,False,False,False,False,False,valid,DD-MM-YYYY,True
1639,1639,Women,Lingerie,226.18,2018-11-20,1639,Women,Lingerie,226.18,2018/11/20,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1640,1640,Men,Activewear,159.21,2017-08-09,1640,Men,Activewear,159.21,09/08/2017,False,False,False,False,False,False,valid,DD-MM-YYYY,True
1641,1641,Shoes,Sandals,175.0,2019-10-15,1641,Shoes,Sandals,175.0,2019-10-15,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1642,1642,Women,Lingerie,102.77,2016-07-31,1642,Women,Lingerie,102.77,2016-07-31,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1643,1643,Kids,Tops,80.07,2022-06-02,1643,Kids,Tops,80.07,2022/06/02,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1644,1644,Kids,Outerwear,106.98,2023-06-06,1644,Kids,Outerwear,106.98,2023-06-06,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1645,1645,Women,Dresses,282.44,2024-08-10,1645,Women,Dresses,282.44,2024.08.10,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1646,1646,Men,Jeans,162.46,2015-11-06,1646,Men,Jeans,162.46,2015/11/06,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1647,1647,Men,Outerwear,129.39,2016-03-05,1647,Men,Outerwear,129.39,2016-03-05,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1648,1648,Shoes,Loafers,154.83,,1648,Shoes,Loafers,154.83,,False,False,False,False,False,False,missing,missing,False
1649,1649,Accessories,Jewelry,136.56,2023-06-26,1649,Accessories,Jewelry,136.56,2023/06/26,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1650,1650,Accessories,Belts,67.06,2020-11-19,1650,Accessories,Belts,67.06,2020/11/19,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1651,1651,Women,Tops,204.77,2018-03-20,1651,Women,Tops,204.77,2018-03-20,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1652,1652,Women,Outerwear,216.8,2020-03-06,1652,Women,Outerwear,216.8,2020/03/06,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1653,1653,Women,Lingerie,199.63,2020-05-10,1653,Women,Lingerie,199.63,2020-05-10,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1654,1654,Kids,Shoes,85.06,2023-06-23,1654,Kids,Shoes,85.06,23-06-2023,False,False,False,False,False,False,valid,DD-MM-YYYY,False
1655,1655,Women,Tops,205.42,2020-04-17,1655,Women,Tops,205.42,2020/04/17,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1656,1656,Men,Jeans,166.84,2015-04-11,1656,Men,Jeans,166.84,2015/04/11,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1657,1657,Accessories,Scarves,96.66,2021-12-30,1657,Accessories,Scarves,96.66,2021/12/30,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1658,1658,Accessories,Belts,175.51,2022-10-09,1658,Accessories,Belts,175.51,2022-10-09,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1659,1659,Accessories,Bags,109.45,2017-12-24,1659,Accessories,Bags,109.45,2017/12/24,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1660,1660,Men,Shirts,191.03,2016-03-01,1660,Men,Shirts,191.03,2016-03-01,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1661,1661,Shoes,Heels,86.98,2016-06-03,1661,Shoes,Heels,86.98,2016-06-03,False,False,False,False,False,False,valid,YYYY-MM-DD,False
