_source_row,product_id,warehouse_country,stock_quantity,last_stock_update,product_id_raw,warehouse_country_raw,stock_quantity_raw,last_stock_update_raw,warehouse_country_unrecognized_flag,warehouse_country_missing_flag,stock_invalid_format_flag,stock_fractional_flag,stock_zero_flag,stock_negative_flag,last_stock_update_status,last_stock_update_format,last_stock_update_ambiguous_flag,days_since_stock_update,stock_update_after_reference_flag,stale_stock_update_review_flag,missing_product_reference_flag,stock_review_flag
1985,1329,Poland,119,2023-09-18,1329,POL,119,2023-09-18,False,False,False,False,False,False,valid,YYYY-MM-DD,False,470.0,False,True,False,True
1986,1330,Czech Republic,143,2023-12-20,1330,Czechia,143,2023-12-20,False,False,False,False,False,False,valid,YYYY-MM-DD,False,377.0,False,True,False,True
1987,1330,Poland,169,2024-11-15,1330,POL,169,2024/11/15,False,False,False,False,False,False,valid,YYYY-MM-DD,False,46.0,False,False,False,True
1988,1331,Poland,204,2023-07-01,1331,pl,204,2023-07-01,False,False,False,False,False,False,valid,YYYY-MM-DD,False,549.0,False,True,False,True
1989,1331,Germany,197,2024-07-01,1331,germany,197,2024-07-01,False,False,False,False,False,False,valid,YYYY-MM-DD,False,183.0,False,True,False,True
1990,1332,Czech Republic,173,2023-11-10,1332,Czechia,173,2023-11-10,False,False,False,False,False,False,valid,YYYY-MM-DD,False,417.0,False,True,False,True
1991,1332,Poland,335,2024-07-21,1332,Polska,335,2024-07-21,False,False,False,False,False,False,valid,YYYY-MM-DD,False,163.0,False,True,False,True
1992,1333,Germany,135,2024-06-04,1333,DE,135,2024-06-04,False,False,False,False,False,False,valid,YYYY-MM-DD,False,210.0,False,True,False,True
1993,1333,Czech Republic,193,2023-05-15,1333,Czech,193,2023-05-15,False,False,False,False,False,False,valid,YYYY-MM-DD,False,596.0,False,True,False,True
1994,1334,Germany,202,2023-10-15,1334,germany,202,15-10-2023,False,False,False,False,False,False,valid,DD-MM-YYYY,False,443.0,False,True,False,True
1995,1335,Germany,90,2023-07-14,1335,Germany,90,2023/07/14,False,False,False,False,False,False,valid,YYYY-MM-DD,False,536.0,False,True,False,True
1996,1336,Poland,310,2023-07-13,1336,Polska,310,2023.07.13,False,False,False,False,False,False,valid,YYYY-MM-DD,False,537.0,False,True,False,True
1997,1337,Poland,249,2023-09-27,1337,pl,249,2023-09-27,False,False,False,False,False,False,valid,YYYY-MM-DD,False,461.0,False,True,False,True
1999,1339,Czech Republic,0,2023-09-11,1339,CZ,0,2023-09-11,False,False,False,False,True,False,valid,YYYY-MM-DD,False,477.0,False,True,False,True
2000,1339,Poland,218,2023-05-25,1339,poland,218,2023/05/25,False,False,False,False,False,False,valid,YYYY-MM-DD,False,586.0,False,True,False,True
2001,1340,Poland,344,2023-05-19,1340,POL,344,2023-05-19,False,False,False,False,False,False,valid,YYYY-MM-DD,False,592.0,False,True,False,True
2002,1341,Czech Republic,110,2024-09-28,1341,Czech,110,2024/09/28,False,False,False,False,False,False,valid,YYYY-MM-DD,False,94.0,False,True,False,True
2003,1342,Czech Republic,306,2023-12-22,1342,Czech,306,2023-12-22,False,False,False,False,False,False,valid,YYYY-MM-DD,False,375.0,False,True,False,True
2004,1342,Poland,202,2023-08-13,1342,pl,202,13-08-2023,False,False,False,False,False,False,valid,DD-MM-YYYY,False,506.0,False,True,False,True
2005,1343,Germany,128,2023-08-02,1343,Germany,128,2023-08-02,False,False,False,False,False,False,valid,YYYY-MM-DD,False,517.0,False,True,False,True
2006,1344,Germany,2,2024-12-09,1344,Germany,2,2024-12-09,False,False,False,False,False,False,valid,YYYY-MM-DD,False,22.0,False,False,False,True
2007,1344,Poland,167,2024-04-18,1344,Poland,167,2024-04-18,False,False,False,False,False,False,valid,YYYY-MM-DD,False,257.0,False,True,False,True
2008,1345,Czech Republic,381,2024-06-10,1345,CZ,381,2024-06-10,False,False,False,False,False,False,valid,YYYY-MM-DD,False,204.0,False,True,False,True
2009,1345,Germany,272,2023-06-28,1345,germany,272,2023-06-28,False,False,False,False,False,False,valid,YYYY-MM-DD,False,552.0,False,True,False,True
2010,1346,Germany,165,2023-10-30,1346,Deutschland,165,2023-10-30,False,False,False,False,False,False,valid,YYYY-MM-DD,False,428.0,False,True,False,True
2011,1347,Poland,239,2024-03-28,1347,poland,239,2024/03/28,False,False,False,False,False,False,valid,YYYY-MM-DD,False,278.0,False,True,False,True
2012,1348,Czech Republic,362,2023-09-27,1348,CZ,362,2023-09-27,False,False,False,False,False,False,valid,YYYY-MM-DD,False,461.0,False,True,False,True
2013,1349,Czech Republic,234,2024-08-10,1349,czechia,234,2024/08/10,False,False,False,False,False,False,valid,YYYY-MM-DD,False,143.0,False,True,False,True
2014,1349,Germany,254,2024-01-06,1349,GER,254,2024-01-06,False,False,False,False,False,False,valid,YYYY-MM-DD,False,360.0,False,True,False,True
2015,1350,Poland,204,2024-05-07,1350,Polska,204,2024-05-07,False,False,False,False,False,False,valid,YYYY-MM-DD,False,238.0,False,True,False,True
2016,1351,Czech Republic,46,2024-05-25,1351,Czech Republic,46,2024-05-25,False,False,False,False,False,False,valid,YYYY-MM-DD,False,220.0,False,True,False,True
2017,1352,Poland,241,2023-10-15,1352,POL,241,2023-10-15,False,False,False,False,False,False,valid,YYYY-MM-DD,False,443.0,False,True,False,True
2018,1352,Germany,296,2024-07-08,1352,Deutschland,296,2024-07-08,False,False,False,False,False,False,valid,YYYY-MM-DD,False,176.0,False,True,False,True
2019,1353,Poland,291,2023-12-16,1353,pl,291,2023-12-16,False,False,False,False,False,False,valid,YYYY-MM-DD,False,381.0,False,True,False,True
2020,1354,Poland,348,2023-10-17,1354,POL,348,2023-10-17,False,False,False,False,False,False,valid,YYYY-MM-DD,False,441.0,False,True,False,True
2021,1354,Germany,14,2024-10-30,1354,DE,14,2024-10-30,False,False,False,False,False,False,valid,YYYY-MM-DD,False,62.0,False,False,False,True
2022,1355,Poland,4,2024-07-14,1355,PL,4,2024/07/14,False,False,False,False,False,False,valid,YYYY-MM-DD,False,170.0,False,True,False,True
2023,1355,Czech Republic,45,2023-06-27,1355,Czechia,45,2023-06-27,False,False,False,False,False,False,valid,YYYY-MM-DD,False,553.0,False,True,False,True
2024,1356,Czech Republic,145,2024-03-03,1356,CZ,145,2024-03-03,False,False,False,False,False,False,valid,YYYY-MM-DD,False,303.0,False,True,False,True
2025,1357,Poland,241,2024-02-12,1357,Poland,241,12-02-2024,False,False,False,False,False,False,valid,DD-MM-YYYY,True,323.0,False,True,False,True
2026,1357,Germany,215,2023-08-26,1357,Deutschland,215,2023-08-26,False,False,False,False,False,False,valid,YYYY-MM-DD,False,493.0,False,True,False,True
2027,1358,Poland,44,2023-09-19,1358,PL,44,2023.09.19,False,False,False,False,False,False,valid,YYYY-MM-DD,False,469.0,False,True,False,True
2028,1358,Czech Republic,217,2024-06-27,1358,Czechia,217,2024-06-27,False,False,False,False,False,False,valid,YYYY-MM-DD,False,187.0,False,True,False,True
2029,1359,Germany,233,2023-05-27,1359,GER,233,2023-05-27,False,False,False,False,False,False,valid,YYYY-MM-DD,False,584.0,False,True,False,True
2030,1360,Poland,248,2023-07-15,1360,Poland,248,2023-07-15,False,False,False,False,False,False,valid,YYYY-MM-DD,False,535.0,False,True,False,True
2031,1360,Czech Republic,192,2024-06-09,1360,Czech Republic,192,2024-06-09,False,False,False,False,False,False,valid,YYYY-MM-DD,False,205.0,False,True,False,True
2032,1361,Czech Republic,182,2023-09-12,1361,CZ,182,12-09-2023,False,False,False,False,False,False,valid,DD-MM-YYYY,True,476.0,False,True,False,True
2033,1362,Czech Republic,251,2024-09-14,1362,CZ,251,2024/09/14,False,False,False,False,False,False,valid,YYYY-MM-DD,False,108.0,False,True,False,True
2034,1362,Germany,303,2024-04-27,1362,Germany,303,2024.04.27,False,False,False,False,False,False,valid,YYYY-MM-DD,False,248.0,False,True,False,True
2035,1363,Czech Republic,13,2023-12-07,1363,Czechia,13,2023.12.07,False,False,False,False,False,False,valid,YYYY-MM-DD,False,390.0,False,True,False,True
2036,1363,Germany,213,2023-11-19,1363,germany,213,2023-11-19,False,False,False,False,False,False,valid,YYYY-MM-DD,False,408.0,False,True,False,True
2037,1364,Czech Republic,119,2024-02-18,1364,czechia,119,2024-02-18,False,False,False,False,False,False,valid,YYYY-MM-DD,False,317.0,False,True,False,True
2038,1364,Poland,0,2023-10-12,1364,pl,0,2023-10-12,False,False,False,False,True,False,valid,YYYY-MM-DD,False,446.0,False,True,False,True
2039,1365,Czech Republic,102,2024-03-25,1365,Czechia,102,2024-03-25,False,False,False,False,False,False,valid,YYYY-MM-DD,False,281.0,False,True,False,True
2040,1366,Czech Republic,464,2024-10-05,1366,czechia,464,2024-10-05,False,False,False,False,False,False,valid,YYYY-MM-DD,False,87.0,False,False,False,True
2041,1366,Poland,165,2023-11-21,1366,poland,165,21-11-2023,False,False,False,False,False,False,valid,DD-MM-YYYY,False,406.0,False,True,False,True
2042,1367,Germany,133,2023-12-31,1367,GER,133,31-12-2023,False,False,False,False,False,False,valid,DD-MM-YYYY,False,366.0,False,True,False,True
2043,1367,Czech Republic,125,2023-08-23,1367,Czech,125,23/08/2023,False,False,False,False,False,False,valid,DD-MM-YYYY,False,496.0,False,True,False,True
2044,1368,Poland,112,2023-05-12,1368,Polska,112,2023-05-12,False,False,False,False,False,False,valid,YYYY-MM-DD,False,599.0,False,True,False,True
2045,1368,Czech Republic,109,2024-08-21,1368,Czechia,109,2024-08-21,False,False,False,False,False,False,valid,YYYY-MM-DD,False,132.0,False,True,False,True
2046,1369,Czech Republic,89,2024-11-23,1369,Czechia,89,2024-11-23,False,False,False,False,False,False,valid,YYYY-MM-DD,False,38.0,False,False,False,True
2047,1369,Germany,126,2023-09-14,1369,Deutschland,126,14-09-2023,False,False,False,False,False,False,valid,DD-MM-YYYY,False,474.0,False,True,False,True
2048,1370,Germany,5,2024-10-15,1370,germany,5,2024-10-15,False,False,False,False,False,False,valid,YYYY-MM-DD,False,77.0,False,False,False,True
2049,1371,Czech Republic,88,2024-11-11,1371,CZ,88,11-11-2024,False,False,False,False,False,False,valid,DD-MM-YYYY,True,50.0,False,False,False,True
2050,1372,Germany,92,2024-10-22,1372,DE,92,2024-10-22,False,False,False,False,False,False,valid,YYYY-MM-DD,False,70.0,False,False,False,True
2051,1373,Poland,293,2023-10-14,1373,pl,293,2023-10-14,False,False,False,False,False,False,valid,YYYY-MM-DD,False,444.0,False,True,False,True
2052,1373,Germany,229,2023-09-30,1373,Deutschland,229,2023-09-30,False,False,False,False,False,False,valid,YYYY-MM-DD,False,458.0,False,True,False,True
2053,1374,Germany,0,2023-06-03,1374,DE,0,03-06-2023,False,False,False,False,True,False,valid,DD-MM-YYYY,True,577.0,False,True,False,True
2054,1375,Czech Republic,0,2024-11-22,1375,czechia,0,2024/11/22,False,False,False,False,True,False,valid,YYYY-MM-DD,False,39.0,False,False,False,True
2055,1375,Germany,102,2024-10-13,1375,Germany,102,2024-10-13,False,False,False,False,False,False,valid,YYYY-MM-DD,False,79.0,False,False,False,True
2056,1376,Germany,239,2023-11-18,1376,Deutschland,239,2023/11/18,False,False,False,False,False,False,valid,YYYY-MM-DD,False,409.0,False,True,False,True
2057,1377,Poland,165,2024-04-21,1377,poland,165,2024-04-21,False,False,False,False,False,False,valid,YYYY-MM-DD,False,254.0,False,True,False,True
2058,1378,Czech Republic,200,2023-09-30,1378,czechia,200,2023/09/30,False,False,False,False,False,False,valid,YYYY-MM-DD,False,458.0,False,True,False,True
2059,1378,Poland,234,2024-03-21,1378,poland,234,21-03-2024,False,False,False,False,False,False,valid,DD-MM-YYYY,False,285.0,False,True,False,True
2060,1379,Poland,0,2023-06-08,1379,pl,0,2023-06-08,False,False,False,False,True,False,valid,YYYY-MM-DD,False,572.0,False,True,False,True
2061,1379,Czech Republic,178,2024-09-22,1379,Czech,178,2024-09-22,False,False,False,False,False,False,valid,YYYY-MM-DD,False,100.0,False,True,False,True
2062,1380,Czech Republic,54,2023-06-22,1380,CZ,54,2023-06-22,False,False,False,False,False,False,valid,YYYY-MM-DD,False,558.0,False,True,False,True
2063,1380,Germany,166,2023-08-27,1380,DE,166,2023-08-27,False,False,False,False,False,False,valid,YYYY-MM-DD,False,492.0,False,True,False,True
2064,1381,Poland,184,2024-09-29,1381,POL,184,29/09/2024,False,False,False,False,False,False,valid,DD-MM-YYYY,False,93.0,False,True,False,True
2065,1381,Czech Republic,202,2024-08-05,1381,Czechia,202,05-08-2024,False,False,False,False,False,False,valid,DD-MM-YYYY,True,148.0,False,True,False,True
2066,1382,Germany,40,2024-02-21,1382,Germany,40,2024-02-21,False,False,False,False,False,False,valid,YYYY-MM-DD,False,314.0,False,True,False,True
2067,1382,Poland,201,2024-10-10,1382,poland,201,2024-10-10,False,False,False,False,False,False,valid,YYYY-MM-DD,False,82.0,False,False,False,True
2068,1383,Germany,225,2023-07-24,1383,Germany,225,2023-07-24,False,False,False,False,False,False,valid,YYYY-MM-DD,False,526.0,False,True,False,True
2069,1384,Czech Republic,115,2023-07-14,1384,Czechia,115,14/07/2023,False,False,False,False,False,False,valid,DD-MM-YYYY,False,536.0,False,True,False,True
2070,1385,Germany,104,2023-06-16,1385,GER,104,16/06/2023,False,False,False,False,False,False,valid,DD-MM-YYYY,False,564.0,False,True,False,True
2071,1385,Czech Republic,209,2024-12-13,1385,Czech,209,2024-12-13,False,False,False,False,False,False,valid,YYYY-MM-DD,False,18.0,False,False,False,True
2072,1386,Czech Republic,240,2024-07-25,1386,czechia,240,2024-07-25,False,False,False,False,False,False,valid,YYYY-MM-DD,False,159.0,False,True,False,True
2073,1387,Germany,0,2024-10-18,1387,germany,0,2024-10-18,False,False,False,False,True,False,valid,YYYY-MM-DD,False,74.0,False,False,False,True
2075,1389,Czech Republic,0,2024-05-04,1389,czechia,0,2024-05-04,False,False,False,False,True,False,valid,YYYY-MM-DD,False,241.0,False,True,False,True
2076,1389,Germany,56,2024-11-24,1389,Deutschland,56,2024/11/24,False,False,False,False,False,False,valid,YYYY-MM-DD,False,37.0,False,False,False,True
2077,1390,Czech Republic,140,2024-02-29,1390,Czechia,140,2024/02/29,False,False,False,False,False,False,valid,YYYY-MM-DD,False,306.0,False,True,False,True
2078,1391,Czech Republic,197,2023-07-13,1391,CZ,197,2023-07-13,False,False,False,False,False,False,valid,YYYY-MM-DD,False,537.0,False,True,False,True
2079,1391,Germany,200,2023-10-12,1391,Deutschland,200,2023-10-12,False,False,False,False,False,False,valid,YYYY-MM-DD,False,446.0,False,True,False,True
2080,1392,Germany,172,2024-09-05,1392,DE,172,2024-09-05,False,False,False,False,False,False,valid,YYYY-MM-DD,False,117.0,False,True,False,True
2081,1393,Poland,304,2024-09-21,1393,poland,304,2024-09-21,False,False,False,False,False,False,valid,YYYY-MM-DD,False,101.0,False,True,False,True
2082,1394,Czech Republic,296,2023-10-03,1394,Czechia,296,2023-10-03,False,False,False,False,False,False,valid,YYYY-MM-DD,False,455.0,False,True,False,True
2083,1394,Poland,313,2024-03-02,1394,POL,313,2024-03-02,False,False,False,False,False,False,valid,YYYY-MM-DD,False,304.0,False,True,False,True
2084,1395,Germany,44,2024-01-26,1395,germany,44,26/01/2024,False,False,False,False,False,False,valid,DD-MM-YYYY,False,340.0,False,True,False,True
2085,1396,Germany,92,2024-06-23,1396,Germany,92,23-06-2024,False,False,False,False,False,False,valid,DD-MM-YYYY,False,191.0,False,True,False,True
2086,1396,Poland,109,2024-11-22,1396,Polska,109,22-11-2024,False,False,False,False,False,False,valid,DD-MM-YYYY,False,39.0,False,False,False,True
2087,1397,Germany,367,2024-01-31,1397,Germany,367,31-01-2024,False,False,False,False,False,False,valid,DD-MM-YYYY,False,335.0,False,True,False,True
2088,1398,Czech Republic,251,2023-10-25,1398,Czech,251,2023-10-25,False,False,False,False,False,False,valid,YYYY-MM-DD,False,433.0,False,True,False,True
2089,1398,Germany,0,2024-04-14,1398,Germany,0,2024-04-14,False,False,False,False,True,False,valid,YYYY-MM-DD,False,261.0,False,True,False,True
2090,1399,Germany,260,2024-05-31,1399,GER,260,2024-05-31,False,False,False,False,False,False,valid,YYYY-MM-DD,False,214.0,False,True,False,True
2091,1399,Czech Republic,62,2024-01-16,1399,czechia,62,2024-01-16,False,False,False,False,False,False,valid,YYYY-MM-DD,False,350.0,False,True,False,True
2092,1400,Germany,259,2024-10-11,1400,DE,259,2024-10-11,False,False,False,False,False,False,valid,YYYY-MM-DD,False,81.0,False,False,False,True
2093,1400,Poland,107,2024-02-07,1400,Poland,107,07-02-2024,False,False,False,False,False,False,valid,DD-MM-YYYY,True,328.0,False,True,False,True
2094,1401,Czech Republic,27,2024-12-07,1401,Czech,27,07-12-2024,False,False,False,False,False,False,valid,DD-MM-YYYY,True,24.0,False,False,False,True
2095,1402,Czech Republic,150,2023-08-15,1402,CZ,150,15-08-2023,False,False,False,False,False,False,valid,DD-MM-YYYY,False,504.0,False,True,False,True
2096,1403,Germany,458,2024-03-27,1403,Deutschland,458,2024/03/27,False,False,False,False,False,False,valid,YYYY-MM-DD,False,279.0,False,True,False,True
2097,1403,Czech Republic,220,2023-06-17,1403,Czech Republic,220,2023.06.17,False,False,False,False,False,False,valid,YYYY-MM-DD,False,563.0,False,True,False,True
2098,1404,Poland,22,2024-08-30,1404,POL,22,2024-08-30,False,False,False,False,False,False,valid,YYYY-MM-DD,False,123.0,False,True,False,True
2099,1404,Germany,283,2024-12-02,1404,DE,283,2024-12-02,False,False,False,False,False,False,valid,YYYY-MM-DD,False,29.0,False,False,False,True
2100,1405,Czech Republic,72,2023-07-24,1405,Czechia,72,2023-07-24,False,False,False,False,False,False,valid,YYYY-MM-DD,False,526.0,False,True,False,True
2101,1406,Poland,143,2024-04-17,1406,Polska,143,2024-04-17,False,False,False,False,False,False,valid,YYYY-MM-DD,False,258.0,False,True,False,True
2102,1407,Germany,133,2024-07-28,1407,Deutschland,133,2024-07-28,False,False,False,False,False,False,valid,YYYY-MM-DD,False,156.0,False,True,False,True
2103,1408,Germany,44,2023-12-06,1408,germany,44,06-12-2023,False,False,False,False,False,False,valid,DD-MM-YYYY,True,391.0,False,True,False,True
2104,1408,Czech Republic,0,2024-09-12,1408,CZ,0,2024/09/12,False,False,False,False,True,False,valid,YYYY-MM-DD,False,110.0,False,True,False,True
2105,1409,Czech Republic,365,2024-02-05,1409,Czech Republic,365,2024-02-05,False,False,False,False,False,False,valid,YYYY-MM-DD,False,330.0,False,True,False,True
2106,1410,Germany,87,2023-08-02,1410,GER,87,2023/08/02,False,False,False,False,False,False,valid,YYYY-MM-DD,False,517.0,False,True,False,True
2107,1410,Czech Republic,193,2023-10-20,1410,czechia,193,2023-10-20,False,False,False,False,False,False,valid,YYYY-MM-DD,False,438.0,False,True,False,True
2108,1411,Poland,65,2024-07-02,1411,Poland,65,2024-07-02,False,False,False,False,False,False,valid,YYYY-MM-DD,False,182.0,False,True,False,True
2109,1411,Czech Republic,443,2023-06-26,1411,czechia,443,2023/06/26,False,False,False,False,False,False,valid,YYYY-MM-DD,False,554.0,False,True,False,True
